Timestamp,File Name,File Size(Byte),Prepocess Time(ms),Inference Time (ms),Transmission Time (ms),Latency (ms),Idle Cost (CNY),Trigger Cost(CNY)
513,159_7.jpg,75817,10.56849,37.83968,60.6536,109.06177,5.156526457600001e-05,0.00021906912105977534
514,159_8.jpg,151976,19.15462,30.8341,121.5808,171.56952,0.00010336313292800001,0.0002261891674287617
515,159_9.jpg,64069,7.35168,19.59958,51.2552,78.20645,4.357512083200001e-05,0.00012241000847779213
516,160_0.jpg,2608,2.57911,15.68807,2.0864,20.35357,1.7737738240000002e-06,8.32899560790509e-05
517,160_1.jpg,7142,2.30602,14.06334,5.7136,22.08296,4.857474176000001e-06,7.474067629687487e-05
518,160_2.jpg,17751,6.70093,14.76585,14.2008,35.66758,1.2072952128e-05,9.770353370942175e-05
519,160_3.jpg,179509,16.29535,22.94725,143.6072,182.8498,0.00012208909715200002,0.00017778008376844226
520,160_4.jpg,69562,9.43895,28.03402,55.6496,93.12257,4.7311063936e-05,0.0001698082429818809
521,160_5.jpg,13541,2.72852,34.33065,10.8328,47.89198,9.209613248000001e-06,0.0001679441792577505
522,160_6.jpg,162543,16.42978,36.16572,130.0344,182.6299,0.00011055004550400001,0.0002379321995720267
523,160_7.jpg,77761,10.82282,35.00648,62.2088,108.0381,5.2887433408000004e-05,0.00020745181732103227
524,160_8.jpg,136357,8.05392,31.80454,109.0856,148.94406,9.274021369600002e-05,0.00018055439043082296
525,160_9.jpg,63972,8.1014,15.77683,51.1776,75.05583,4.3509148416e-05,0.00010856664952188729
526,161_0.jpg,17322,2.92917,14.43257,13.8576,31.21935,1.1781177216e-05,7.921118994951247e-05
527,161_1.jpg,91696,15.10113,33.54386,73.3568,122.00179,6.2365017088e-05,0.000220135956024006
528,161_2.jpg,12449,5.71415,24.41188,9.9592,40.08523,8.466913472e-06,0.0001367117319639772
529,161_3.jpg,139695,13.25598,28.15039,111.756,153.16237,9.501048096e-05,0.00018752739355415104
530,161_4.jpg,79343,10.4517,16.93996,63.4744,90.86606,5.3963395904000005e-05,0.00012439395009055732
531,161_5.jpg,16527,4.65726,16.99277,13.2216,34.87163,1.1240475456000001e-05,9.852906898111104e-05
532,161_6.jpg,176897,20.22791,26.22429,141.5176,187.96979,0.00012031260281600001,0.0002102578476663679
533,161_7.jpg,82237,13.08914,32.12193,65.7896,111.00067,5.5931686336000007e-05,0.0002046668144304305
534,161_8.jpg,113251,8.05728,27.52615,90.6008,126.18422,7.7025176128e-05,0.00016129620386250317
535,161_9.jpg,81060,9.10691,16.88985,64.848,90.84477,5.5131175680000005e-05,0.0001181102317161858
536,162_0.jpg,15679,4.33291,16.94059,12.5432,33.8167,1.0663726912e-05,9.68328452091664e-05
537,162_1.jpg,101394,11.22522,26.54248,81.1152,118.8829,6.896089843200001e-05,0.0001711359387934208
538,162_2.jpg,149395,10.52242,29.12968,119.516,159.1681,0.00010160772256000001,0.0001796247898157686
539,162_3.jpg,74905,8.18274,19.43234,59.924,87.53907,5.0944987840000004e-05,0.00012540038985833524
540,162_4.jpg,55930,6.46204,17.67999,44.744,68.88603,3.803955904e-05,0.00010975503005497157
541,162_5.jpg,163082,14.99956,44.29006,130.4656,189.75522,0.000110916634496,0.00026808787084929645
542,162_6.jpg,82108,12.41339,45.76551,65.6864,123.8653,5.584394982400001e-05,0.00026308429527655247
543,162_7.jpg,113496,10.64493,27.9883,90.7968,129.43004,7.719180748800001e-05,0.0001750350024152547
544,162_8.jpg,92873,8.41619,17.24191,74.2984,99.9565,6.316552774400001e-05,0.00011658459170237183
545,163_0.jpg,2716,2.02485,18.49261,2.1728,22.69026,1.8472276480000002e-06,9.342705412581562e-05
546,163_1.jpg,92091,12.52037,35.64358,73.6728,121.83676,6.2633667648e-05,0.00021796899752020833
547,163_2.jpg,135108,9.60928,29.95284,108.0864,147.64853,9.189073382400001e-05,0.00017921946171186863
548,163_3.jpg,72202,8.65478,17.39726,57.7616,83.81365,4.910660185600001e-05,0.00011835926986448466
549,163_4.jpg,9638,4.42721,27.74381,7.7104,39.88142,6.555073664e-06,0.00014592400588355958
550,163_5.jpg,59303,8.50725,18.73483,47.4424,74.68448,4.0333630784000006e-05,0.00012372012966684997
551,163_6.jpg,206661,21.09518,32.45239,165.3288,218.87637,0.00014055593260800002,0.00024222107872515916
552,163_7.jpg,43438,8.66287,32.77661,34.7504,76.18988,2.9543400064000003e-05,0.00018767657436728476
553,163_8.jpg,111044,9.49793,29.28959,88.8352,127.62272,7.552413363200001e-05,0.00017573000132888554
554,163_9.jpg,69226,7.82598,30.44387,55.3808,93.65065,4.7082540928000005e-05,0.0001733980075124651
555,164_0.jpg,2808,2.65112,20.11927,2.2464,25.01679,1.9097994240000004e-06,0.0001035760524868965
556,164_1.jpg,78024,14.11679,40.45869,62.4192,116.99467,5.3066307072000006e-05,0.00024685159108638765
557,164_2.jpg,146349,11.00435,32.16435,117.0792,160.24789,9.953605267200001e-05,0.00019546633593961596
558,164_3.jpg,64938,9.00343,33.29243,51.9504,94.24626,4.4166152064000006e-05,0.00019153441167548297
559,164_4.jpg,12302,3.11854,13.72337,9.8416,26.68351,8.366934656000002e-06,7.686941660456359e-05
560,164_5.jpg,123113,13.01369,27.88093,98.4904,139.38502,8.373259846400001e-05,0.00018522208471894263
561,164_6.jpg,143542,10.51983,30.39518,114.8336,155.74862,9.7626933376e-05,0.00018531396445930004
562,164_7.jpg,46606,7.6855,29.304,37.2848,74.2743,3.1698045568e-05,0.00016763028617948294
563,164_8.jpg,103429,14.00536,28.29021,82.7432,125.03877,7.0344958912e-05,0.00019153307543359695
564,164_9.jpg,69501,8.20189,16.54081,55.6008,80.3435,4.726957612800001e-05,0.00011246093246042728
565,165_0.jpg,2813,2.83472,14.91557,2.2504,20.00069,1.9132000640000004e-06,8.096149271018802e-05
566,165_1.jpg,57732,13.65763,30.35063,46.1856,90.19386,3.9265149696000005e-05,0.00019924842700250447
567,165_2.jpg,147978,12.22669,30.4392,118.3824,161.04829,0.00010064398118400001,0.00019320128637328744
568,165_3.jpg,82395,9.72981,49.17796,65.916,124.82377,5.6039146560000006e-05,0.0002663677268791944
569,165_4.jpg,14000,3.57034,17.7462,11.2,32.51654,9.521792e-06,9.702674922011791e-05
570,165_5.jpg,118550,14.07521,29.28417,94.84,138.19939,8.06291744e-05,0.00019632537165544927
571,165_6.jpg,148979,11.12894,38.68075,119.1832,168.99289,0.00010132478931200002,0.0002253826961543411
572,165_7.jpg,29993,4.91376,39.4295,23.9944,68.33766,2.0399079104e-05,0.0002007575034905225
573,165_8.jpg,117442,10.29934,28.76603,93.9536,133.01897,7.9875592576e-05,0.00017698166980184614
574,165_9.jpg,66024,9.31897,16.36258,52.8192,78.50075,4.4904771072e-05,0.0001166902240358293
575,166_0.jpg,43855,4.97566,17.35118,35.084,57.41084,2.9827013440000002e-05,0.00010157795761823653
576,166_1.jpg,62069,7.57202,20.10281,49.6552,77.33003,4.2214864832e-05,0.00012566955764107404
577,166_2.jpg,125131,9.15483,28.32859,100.1048,137.58822,8.5105096768e-05,0.00016985529254116117
578,166_3.jpg,55105,5.62301,16.66301,44.084,66.37002,3.747845344e-05,0.00010139406178630888
579,166_4.jpg,13375,3.16285,33.14167,10.7,47.00453,9.096712e-06,0.0001645446372553706
580,166_5.jpg,114851,8.85117,26.60939,91.8808,127.34135,7.8113380928e-05,0.00016074269765131173
581,166_6.jpg,157058,12.07428,35.27025,125.6464,172.99093,0.00010681954342400001,0.00021427762616351245
582,166_7.jpg,20088,3.52378,33.63062,16.0704,53.2248,1.3662411264e-05,0.00016837314856424926
583,166_8.jpg,117386,9.14138,28.33999,93.9088,131.39017,7.983750540800001e-05,0.00016984606680832802
584,166_9.jpg,88196,6.41023,17.18923,70.5568,94.15626,5.998456908800001e-05,0.00010731082967892288
585,167_0.jpg,39008,4.34893,34.69826,31.2064,70.2536,2.6530433024e-05,0.0001768998045336455
586,167_1.jpg,50301,10.0469,35.42959,40.2408,85.71729,3.4211118528000005e-05,0.00020586248870454728
587,167_2.jpg,100666,8.18469,30.31207,80.5328,119.02956,6.846576524800001e-05,0.0001744201989918947
588,167_3.jpg,35053,8.10413,15.53941,28.0424,51.68594,2.3840526784000002e-05,0.00010750941158533095
589,167_4.jpg,12749,2.91114,33.03372,10.1992,46.14406,8.670951872e-06,0.00016292442404031754
590,167_5.jpg,113530,14.46388,51.4479,90.824,156.73578,7.721493184000002e-05,0.00029791939124166965
591,167_6.jpg,219626,19.09077,40.70312,175.7008,235.49469,0.000149373792128,0.0002703595303028822
592,167_7.jpg,22480,4.34255,33.28851,17.984,55.61506,1.5289277440000002e-05,0.0001705204095620662
593,167_8.jpg,77025,7.75993,50.61231,61.62,119.99223,5.238685920000001e-05,0.0002639552396975458
594,167_9.jpg,64442,5.4113,16.25309,51.5536,73.218,4.3828808576e-05,9.859377916902303e-05
595,168_0.jpg,33393,4.4894,17.01886,26.7144,48.22266,2.2711514304000002e-05,9.78903915092349e-05
596,168_1.jpg,92085,9.66172,31.43441,73.668,114.76413,6.262958688e-05,0.0001861298271857202
597,168_2.jpg,144880,10.87958,31.93725,115.904,158.72083,9.853694464e-05,0.00019388125518783925
598,168_3.jpg,28963,3.96381,15.09476,23.1704,42.22897,1.9698547264000003e-05,8.685505572408437e-05
599,168_4.jpg,11718,3.09788,16.48853,9.3744,28.9608,7.969739904e-06,8.923282788693905e-05
600,168_5.jpg,126129,9.87385,37.88268,100.9032,148.65973,8.578386451200001e-05,0.00021613360321186482
601,168_6.jpg,120464,8.24037,31.45297,96.3712,136.06454,8.193093939200002e-05,0.0001798105798806995
602,168_7.jpg,12755,3.14255,14.11735,10.204,27.4639,8.67503264e-06,7.875241217017173e-05
603,168_8.jpg,187283,13.9003,23.55367,149.8264,187.28037,0.000127376412224,0.00016972266056984662
604,168_9.jpg,65415,5.23054,16.82062,52.332,74.38316,4.449057312e-05,0.00010033604769669472
605,169_0.jpg,57366,5.06634,18.76171,45.8928,69.72086,3.9016222848e-05,0.00010834064004458486
606,169_1.jpg,25354,3.5797,34.56911,20.2832,58.43201,1.7243965312000002e-05,0.00017285273691453038
607,169_2.jpg,125519,10.35339,28.56766,100.4152,139.33625,8.536898643200001e-05,0.000176331528339535
608,169_3.jpg,39746,4.45713,19.46869,31.7968,55.72262,2.7032367488000003e-05,0.0001087810376804322
609,169_4.jpg,12051,2.65651,13.21855,9.6408,25.51587,8.196222528e-06,7.251400645039975e-05
610,169_5.jpg,171099,11.99352,32.12882,136.8792,181.00154,0.00011636922067200001,0.0001997623221375048
611,169_6.jpg,193719,21.45268,39.16081,154.9752,215.5887,0.00013175371603200002,0.0002740516778126359
612,169_7.jpg,12565,2.9788,13.74463,10.052,26.77543,8.545808320000002e-06,7.633572956658899e-05
613,169_8.jpg,110288,8.63506,27.92246,88.2304,124.78792,7.500995686400001e-05,0.0001656843068420887
614,169_9.jpg,52738,8.31492,16.29651,42.1904,66.80183,3.5868590464000003e-05,0.0001118695919342339
615,170_0.jpg,19537,3.04646,14.36375,15.6296,33.03981,1.3287660736000001e-05,7.942951970696449e-05
616,170_1.jpg,138827,12.38117,25.04207,111.0616,148.48484,9.442012985600001e-05,0.00016958420325517655
617,170_2.jpg,49556,5.12531,39.26142,39.6448,84.03153,3.3704423168000005e-05,0.00020095335417725144
618,170_3.jpg,100910,10.23302,35.14281,80.728,126.10383,6.863171648e-05,0.00020540903911106287
619,170_4.jpg,117842,9.61439,29.90423,94.2736,133.79222,8.0147643776e-05,0.0001790234830647707
620,170_5.jpg,189928,18.04612,42.04227,151.9424,212.03079,0.00012917535078400003,0.0002716861919429153
621,170_6.jpg,12969,4.12658,17.01328,10.3752,31.51506,8.820580032e-06,9.623085460439324e-05
622,170_7.jpg,142305,10.51986,30.27042,113.844,154.63427,9.678561504000001e-05,0.000184752027547732
623,170_8.jpg,52537,4.8087,29.17341,42.0296,76.01171,3.5731884736000005e-05,0.00015408260797522962
624,171_0.jpg,52333,5.29017,16.33622,41.8664,63.49279,3.5593138624000004e-05,9.842258078157901e-05
625,171_1.jpg,144347,13.27893,26.02694,115.4776,154.78347,9.8174436416e-05,0.00017806508717127143
626,171_2.jpg,52902,5.25364,16.56555,42.3216,64.14079,3.598013145600001e-05,9.929106878302991e-05
627,171_3.jpg,91368,9.45282,41.16211,73.0944,123.70933,6.214193510400001e-05,0.00022901015025787055
628,171_4.jpg,125512,9.32315,28.55686,100.4096,138.28961,8.536422553600001e-05,0.00017164186472445726
629,171_5.jpg,194889,15.46699,29.75137,155.9112,201.12956,0.000132549465792,0.00020469968556128442
630,171_6.jpg,31169,4.83939,57.0771,24.9352,86.85169,2.1198909632000002e-05,0.00027992140453681353
631,171_7.jpg,181981,12.76788,29.23772,145.5848,187.5904,0.000123770373568,0.0001902268350098282
632,171_8.jpg,41766,4.99152,17.51069,33.4128,55.91501,2.8406226048000002e-05,0.00010236795137301087
633,172_0.jpg,8641,2.63234,14.72192,6.9128,24.26705,5.876986048000001e-06,7.917744197547436e-05
634,172_1.jpg,140191,12.83959,41.88709,112.1528,166.87948,9.5347824448e-05,0.00024753275140076877
635,172_2.jpg,52965,5.28573,17.00491,42.372,64.66264,3.6022979520000004e-05,0.0001014148941539228
636,172_3.jpg,82907,8.44515,19.7322,66.3256,94.50295,5.6387372096e-05,0.00012793331711515783
637,172_4.jpg,119188,9.1997,27.81634,95.3504,132.36644,8.106309606400001e-05,0.00016774983892291784
638,172_5.jpg,144840,11.11373,32.05248,115.872,159.03821,9.850973952000001e-05,0.0001954551614332944
639,172_6.jpg,39312,5.39425,39.60228,31.4496,76.44612,2.6737191936000003e-05,0.00020370033605657516
640,172_7.jpg,112907,9.64683,28.63888,90.3256,128.61131,7.679121209600001e-05,0.00017346946603655813
641,172_8.jpg,68934,6.05954,21.72811,55.1472,82.93485,4.6883943552000006e-05,0.00012617780154272913
642,173_0.jpg,5953,3.43804,40.77713,4.7624,48.97757,4.0488019840000005e-06,0.00020018049242794512
643,173_1.jpg,128151,13.89698,52.28399,102.5208,168.70177,8.7159083328e-05,0.0002991320213135332
644,173_2.jpg,58523,6.90031,26.30633,46.8184,80.02504,3.9803130944000006e-05,0.00015058926263153552
645,173_3.jpg,146327,16.53466,29.41142,117.0616,163.00768,9.952108985600001e-05,0.00020797791484072803
646,173_4.jpg,112551,10.26191,28.13478,90.0408,128.43749,7.654908652800002e-05,0.00017396941349133847
647,173_5.jpg,113466,11.00353,32.48483,90.7728,134.26117,7.7171403648e-05,0.00019690638934597373
648,173_6.jpg,37899,6.44683,19.77865,30.3192,56.54468,2.5776171072000002e-05,0.00011914054763019084
649,173_7.jpg,100205,13.65644,31.4602,80.164,125.28064,6.815222624000001e-05,0.00020424142591655254
650,173_8.jpg,67353,6.91018,41.37111,53.8824,102.16369,4.5808661184e-05,0.00021849754516631363
651,174_0.jpg,9516,3.00139,17.89357,7.6128,28.50776,6.472098048000001e-06,9.512763064801692e-05
652,174_1.jpg,121471,14.41814,29.04219,97.1768,140.63713,8.2615828288e-05,0.0001967800987549126
653,174_2.jpg,21431,4.37891,43.91657,17.1448,65.44028,1.4575823168000003e-05,0.0002185614792011678
654,174_3.jpg,132356,12.90542,56.67859,105.8848,175.46881,9.001902156800001e-05,0.0003144620532043278
655,174_4.jpg,106500,8.32745,27.09546,85.2,120.62291,7.243363200000001e-05,0.0001605731249898672
656,174_5.jpg,116252,11.51807,32.22646,93.0016,136.74613,7.906624025600001e-05,0.0001980603695169091
657,174_6.jpg,35061,9.66041,37.14726,28.0488,74.85647,2.3845967808e-05,0.00021185917728729545
658,174_7.jpg,105138,8.8559,29.31532,84.1104,122.28162,7.150729766400001e-05,0.0001729537291113287
659,174_8.jpg,47998,6.89864,32.95762,38.3984,78.25466,3.2644783744000005e-05,0.00018054448923505843
660,175_0.jpg,18115,5.29813,15.89201,14.492,35.68214,1.232051872e-05,9.645733816437423e-05
661,175_1.jpg,12459,4.44478,15.72511,9.9672,30.1371,8.473714752000001e-06,9.186134783253073e-05
662,175_2.jpg,68154,6.13248,16.67408,54.5232,77.32976,4.6353443712000005e-05,0.00010373900896795094
663,175_3.jpg,118511,13.42389,34.84281,94.8088,143.0755,8.0602649408e-05,0.00021843184695653615
664,175_4.jpg,100277,7.96125,25.67847,80.2216,113.86132,6.820119545600001e-05,0.00015254020934849977
665,175_5.jpg,122837,10.58487,29.43378,98.2696,138.28826,8.354488313600001e-05,0.00018127604076229034
666,175_6.jpg,26266,8.24913,15.484,21.0128,44.74594,1.7864242048000004e-05,0.00010791303634792565
667,175_7.jpg,116794,9.20087,31.49391,93.4352,134.12998,7.943486963200001e-05,0.00018432184576429425
668,175_8.jpg,70255,5.68189,30.98921,56.204,92.87511,4.7782392640000006e-05,0.00016619601196683943
669,176_0.jpg,17500,3.60141,17.34244,14.0,34.94385,1.1902240000000002e-05,9.534787771329283e-05
670,176_1.jpg,75246,14.93611,33.68559,60.1968,108.8185,5.1176911488000006e-05,0.00022003103691227733
671,176_2.jpg,67370,5.88367,17.73216,53.896,77.51183,4.582022336e-05,0.00010738457890339195
672,176_3.jpg,112757,9.91913,23.76502,90.2056,123.88975,7.6689192896e-05,0.00015274033726789057
673,176_4.jpg,107993,13.66064,30.56581,86.3944,130.62085,7.3449063104e-05,0.00020023130737841129
674,176_5.jpg,130362,11.83992,39.67083,104.2896,155.80035,8.8662846336e-05,0.0002330456364147365
675,176_6.jpg,29361,7.86586,15.94276,23.4888,47.29743,1.9969238208e-05,0.00010825310676135122
676,176_7.jpg,92550,8.51036,28.64898,74.04,111.19934,6.29458464e-05,0.00016839539478905497
677,176_8.jpg,90073,8.49488,23.64544,72.0584,104.19872,6.1261169344e-05,0.00014578569960407912
678,177_0.jpg,10971,2.59792,14.68511,8.7768,26.05983,7.461684288000001e-06,7.885657191053032e-05
679,177_1.jpg,68853,7.64466,36.9341,55.0824,99.66116,4.6828853184000005e-05,0.0002018183935418725
680,177_2.jpg,7464,2.47484,13.21588,5.9712,21.66191,5.076475392000001e-06,7.168351848311721e-05
681,177_3.jpg,67233,7.12449,16.28382,53.7864,77.19472,4.5727045824e-05,0.00010644978016056119
682,177_4.jpg,120083,18.96214,29.17506,96.0664,144.2036,8.167181062400001e-05,0.00021784847982972858
683,177_5.jpg,109101,7.9804,27.98233,87.2808,123.24353,7.420264492800001e-05,0.00016300492789410054
684,177_6.jpg,143247,15.47367,24.63066,114.5976,154.70193,9.742629561600001e-05,0.00018166199650540947
685,177_7.jpg,29172,4.1604,14.8908,23.3376,42.3888,1.9840694016000003e-05,8.682185525260864e-05
686,177_8.jpg,80642,9.1177,17.92574,64.5136,91.55704,5.484688217600001e-05,0.00012282529441565274
687,177_9.jpg,86940,8.9507,18.30983,69.552,96.81254,5.913032832000001e-05,0.00012380327663645148
688,178_0.jpg,20375,5.38588,16.58177,16.3,38.26765,1.3857608e-05,9.995986518897115e-05
689,178_1.jpg,55697,9.13771,18.46403,44.5576,72.15933,3.7881089216000004e-05,0.00012534029043912887
690,178_2.jpg,126661,13.76439,32.55751,101.3288,147.6507,8.6145692608e-05,0.00020967089135609567
691,178_3.jpg,99134,7.53244,26.52734,79.3072,113.36699,6.7423809152e-05,0.0001544325229462236
692,178_4.jpg,219278,18.5922,35.35392,175.4224,229.36852,0.000149137107584,0.00024401646339222789
693,178_5.jpg,46915,7.16383,21.90982,37.532,66.60565,3.1908205120000006e-05,0.00013197098279371856
694,178_6.jpg,162736,10.66304,35.48793,130.1888,176.33977,0.000110681310208,0.00020890091186165808
695,178_7.jpg,48876,6.60467,29.69813,39.1008,75.40359,3.3241936128e-05,0.00016453682328201828
696,179_0.jpg,30878,6.73687,14.94513,24.7024,46.3844,2.1000992384e-05,9.867307474128901e-05
697,179_1.jpg,113904,10.08141,26.13681,91.1232,127.34142,7.746929971200001e-05,0.00016415583701618014
698,179_2.jpg,58121,7.60438,18.13813,46.4968,72.23931,3.9529719488e-05,0.000116964875235036
699,179_3.jpg,126933,10.40932,29.39197,101.5464,141.34769,8.6330687424e-05,0.00018029685025997458
700,179_4.jpg,6510,3.74824,18.31027,5.208,27.2665,4.42763328e-06,0.00010036914538033306
701,179_5.jpg,92456,11.18763,17.45363,73.9648,102.60607,6.2881914368e-05,0.00013002318054549395
702,179_6.jpg,158239,15.59511,29.35209,126.5912,171.5384,0.000107622774592,0.00020347813812009988
703,179_7.jpg,28815,4.51793,17.40361,23.052,44.97354,1.9597888320000003e-05,9.975215823985636e-05
704,179_8.jpg,149270,10.96366,32.71724,119.416,163.09689,0.00010152270656000001,0.0001977736942384392
705,179_9.jpg,58631,6.03156,16.58902,46.9048,69.52538,3.987658476800001e-05,0.00010290120628252624
706,180_0.jpg,2111,2.18163,19.76129,1.6888,23.63172,1.4357502080000003e-06,9.984847044348715e-05
707,180_1.jpg,164700,19.7557,32.2268,131.76,183.7425,0.0001120170816,0.00023517075817100703
708,180_2.jpg,61520,8.12224,16.06743,49.216,73.40567,4.184147456000001e-05,0.00010996960910521447
709,180_3.jpg,178446,19.70116,29.20218,142.7568,191.66015,0.00012136612108800001,0.00022129979753419756
710,180_4.jpg,74653,9.80892,16.7657,59.7224,86.29702,5.077359558400001e-05,0.00012071332740485668
711,180_5.jpg,8728,3.85077,17.71288,6.9824,28.54605,5.9361571840000006e-06,9.813992681503295e-05
712,180_6.jpg,154904,19.45582,30.19581,123.9232,173.57483,0.000105354547712,0.0002246706764139235
713,180_7.jpg,100906,10.55878,27.20867,80.7248,118.49225,6.8628995968e-05,0.0001711348039317876
714,180_8.jpg,82602,11.57785,17.20578,66.0816,94.86523,5.617993305600001e-05,0.00013066450532861053
715,181_0.jpg,1895,2.31674,19.81286,1.516,23.6456,1.28884256e-06,0.00010068941340222953
716,181_1.jpg,150937,14.69468,24.59685,120.7496,160.04113,0.00010265647993600001,0.00017800048396661878
717,181_2.jpg,92950,11.40101,27.98421,74.36,113.74522,6.32178976e-05,0.00017842253082692622
718,181_3.jpg,172089,17.43235,33.88885,137.6712,188.99241,0.00011704254739200001,0.0002321917652633041
719,181_4.jpg,11644,2.87351,26.99461,9.3152,39.18332,7.919410432e-06,0.000135549906354025
720,181_5.jpg,80231,7.31078,17.48325,64.1848,88.97882,5.456734956800001e-05,0.00011269212328381836
721,181_6.jpg,66888,13.37254,29.7109,53.5104,96.59384,4.5492401664000004e-05,0.00019508229750432073
722,181_7.jpg,55472,9.50457,35.36844,44.3776,89.25062,3.7728060416000004e-05,0.0002031439664699137
723,181_8.jpg,96583,9.42934,26.85898,77.2664,113.55473,6.5688802624e-05,0.0001644716557931155
724,181_9.jpg,82353,7.46812,25.57084,65.8824,98.92136,5.6010581184e-05,0.00014983389369398355
725,182_0.jpg,33012,4.62737,36.55158,26.4096,67.58855,2.2452385536e-05,0.0001865029239606112
726,182_1.jpg,113438,12.97663,26.79448,90.7504,130.5215,7.7152360064e-05,0.00018016085985340176
727,182_2.jpg,85776,7.6883,25.78886,68.6208,102.09796,5.8338659328e-05,0.00015180788796134291
728,182_3.jpg,25403,3.72469,15.19297,20.3224,39.24006,1.7277291584e-05,8.622027999460697e-05
729,182_4.jpg,62856,7.56827,31.9992,50.2848,89.85227,4.2750125568000004e-05,0.00017924353084750473
730,182_5.jpg,80730,7.26741,22.29097,64.584,94.14238,5.490673344000001e-05,0.0001341545719500631
731,182_6.jpg,59982,7.01239,18.94789,47.9856,73.94588,4.079543769600001e-05,0.0001179458655733615
732,182_7.jpg,12671,3.13462,12.24839,10.1368,25.51981,8.617901888000001e-06,7.029736995548009e-05
733,182_8.jpg,91233,8.71563,32.59904,72.9864,114.30107,6.205011782400002e-05,0.00018711434377618132
734,182_9.jpg,81856,7.06895,25.87097,65.4848,98.42472,5.5672557568e-05,0.00014938774203695357
735,183_0.jpg,1994,1.79962,10.95047,1.5952,14.34528,1.3561752320000002e-06,5.843658280707895e-05
736,183_1.jpg,99728,9.1212,29.89125,79.7824,118.79485,6.782780518400001e-05,0.00017674328173212706
737,183_2.jpg,13934,3.21194,18.90295,11.1472,33.26209,9.476903552e-06,0.00010062313832193613
738,183_3.jpg,93042,8.3762,27.5771,74.4336,110.3869,6.328046937600001e-05,0.00016296242617219685
739,183_4.jpg,23130,3.61923,15.27455,18.504,37.39778,1.5731360640000003e-05,8.611268630139529e-05
740,183_5.jpg,64446,7.85937,35.58092,51.5568,94.99709,4.3831529088e-05,0.00019668982795886694
741,183_6.jpg,78842,7.15035,17.72685,63.0736,87.9508,5.3622651776e-05,0.00011306680173277855
742,183_7.jpg,96562,12.18565,62.22739,77.2496,151.66264,6.567451993600001e-05,0.0003362158676307649
743,183_8.jpg,139248,14.50497,29.94851,111.3984,155.85188,9.4706463744e-05,0.00020125405055582523
744,183_9.jpg,65519,4.97205,29.92344,52.4152,87.3107,4.456130643200001e-05,0.00015819723027832804
745,184_0.jpg,63035,5.52322,16.21116,50.428,72.16239,4.287186848e-05,9.89090672250837e-05
746,184_1.jpg,91613,9.22446,29.28141,73.2904,111.79627,6.230856646400002e-05,0.0001744612532932311
747,184_2.jpg,3630,4.06937,13.37332,2.904,20.34669,2.4688646400000003e-06,7.957581826522946e-05
748,184_3.jpg,89165,8.22062,26.57156,71.332,106.12418,6.064361312000001e-05,0.00015773179436437784
749,184_4.jpg,20034,4.15898,20.25409,16.0272,40.44027,1.3625684352e-05,0.00011097599433250724
750,184_5.jpg,74229,9.4808,30.01211,59.3832,98.8761,5.0485221312000005e-05,0.0001789076369766146
751,184_6.jpg,80238,7.38835,18.62369,64.1904,90.20244,5.4572110464e-05,0.00011817902404963969
752,184_7.jpg,92485,18.10645,41.78622,73.988,133.88067,6.290163808000001e-05,0.0002708044904600829
753,184_8.jpg,136381,10.54355,43.41502,109.1048,163.06337,9.2756536768e-05,0.00024407256876975297
754,184_9.jpg,75917,6.81693,18.90758,60.7336,86.45812,5.1633277376e-05,0.00011688380499929189
755,185_0.jpg,94447,8.63281,30.06619,75.5576,114.2566,6.423604921600001e-05,0.00017533127262368798
756,185_1.jpg,62992,6.71365,17.31178,50.3936,74.41902,4.2842622976000004e-05,0.0001092297296654433
757,185_2.jpg,84894,7.6006,39.06676,67.9152,114.58256,5.7738786432e-05,0.0002112271369729191
758,185_3.jpg,18707,3.38073,39.57637,14.9656,57.9227,1.2723154496000001e-05,0.00019451314656473696
759,185_4.jpg,72543,8.98744,31.44627,58.0344,98.46811,4.9338525504e-05,0.00018314578928314149
760,185_5.jpg,91027,7.49382,19.57856,72.8216,99.89398,6.1910011456e-05,0.00012295567973852158
761,185_6.jpg,60035,7.4698,19.5747,48.028,75.07251,4.0831484480000005e-05,0.00012283008768521249
762,185_7.jpg,107009,8.74888,26.85324,85.6072,121.20932,7.2779817152e-05,0.00016138042905554175
763,185_8.jpg,98998,7.60368,36.34611,79.1984,123.14819,6.733131174400001e-05,0.00019898501953408121
764,186_0.jpg,68496,5.62975,21.88456,54.7968,82.31111,4.658604748800001e-05,0.0001249464577913284
765,186_1.jpg,7632,2.78278,14.44132,6.1056,23.3297,5.190736896000001e-06,7.859111288078128e-05
766,186_2.jpg,77171,8.25093,45.57777,61.7368,115.5655,5.248615788800001e-05,0.00024348754445128142
767,186_3.jpg,17414,3.13479,15.88093,13.9312,32.94692,1.1843748992000001e-05,8.666200338378548e-05
768,186_4.jpg,71906,9.77305,23.43275,57.5248,90.7306,4.890528396800001e-05,0.0001505854804586619
769,186_5.jpg,111736,8.5657,26.91313,89.3888,124.86763,7.599478220800001e-05,0.00016082502861134706
770,186_6.jpg,16032,10.81989,14.96562,12.8256,38.61111,1.0903812096e-05,0.00011715855688862502
771,186_7.jpg,68510,8.27119,40.84544,54.808,103.92463,4.659556928000001e-05,0.00022226059111133217
